eid,pid,x,y
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881973,-136,53
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881974,-136,54
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881975,-136,55
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881976,-136,56
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881977,-136,57
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881978,-136,58
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881979,-136,59
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907806991582764392933008438637397192652881980,-136,60
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093410,-135,34
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093411,-135,35
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093412,-135,36
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093413,-135,37
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093414,-135,38
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093415,-135,39
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093416,-135,40
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093417,-135,41
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093418,-135,42
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093419,-135,43
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093420,-135,44
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093421,-135,45
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093422,-135,46
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093423,-135,47
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093424,-135,48
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093425,-135,49
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093426,-135,50
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093427,-135,51
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093428,-135,52
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093429,-135,53
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093430,-135,54
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093431,-135,55
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093432,-135,56
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093433,-135,57
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093434,-135,58
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093435,-135,59
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807331865131313871471902012004624421093436,-135,60
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304866,-134,34
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304867,-134,35
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304868,-134,36
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304869,-134,37
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304870,-134,38
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304871,-134,39
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304872,-134,40
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304873,-134,41
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304874,-134,42
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304875,-134,43
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304876,-134,44
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304877,-134,45
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304878,-134,46
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304879,-134,47
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304880,-134,48
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304881,-134,49
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304882,-134,50
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304883,-134,51
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304884,-134,52
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304885,-134,53
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304886,-134,54
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304887,-134,55
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304888,-134,56
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304889,-134,57
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304890,-134,58
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304891,-134,59
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907807672147498234809935365386612056189304892,-134,60
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516322,-133,34
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516323,-133,35
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516324,-133,36
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516325,-133,37
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516326,-133,38
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516327,-133,39
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516328,-133,40
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516329,-133,41
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516330,-133,42
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516331,-133,43
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516332,-133,44
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516333,-133,45
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516334,-133,46
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516335,-133,47
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516336,-133,48
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516337,-133,49
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516338,-133,50
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516339,-133,51
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516340,-133,52
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516341,-133,53
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516342,-133,54
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516343,-133,55
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516344,-133,56
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516345,-133,57
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516346,-133,58
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516347,-133,59
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808012429865155748398828761219487957516348,-133,60
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727778,-132,34
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727779,-132,35
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727780,-132,36
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727781,-132,37
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727782,-132,38
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727783,-132,39
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727784,-132,40
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727785,-132,41
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727786,-132,42
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727787,-132,43
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727788,-132,44
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727789,-132,45
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727790,-132,46
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727791,-132,47
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727792,-132,48
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727793,-132,49
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727794,-132,50
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727795,-132,51
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727796,-132,52
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727797,-132,53
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727798,-132,54
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727799,-132,55
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727800,-132,56
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727801,-132,57
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727802,-132,58
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727803,-132,59
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808352712232076686862292135826919725727804,-132,60
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939234,-131,34
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939235,-131,35
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939236,-131,36
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939237,-131,37
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939238,-131,38
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939239,-131,39
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939240,-131,40
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939241,-131,41
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939242,-131,42
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939243,-131,43
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939244,-131,44
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939245,-131,45
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939246,-131,46
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939247,-131,47
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939248,-131,48
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939249,-131,49
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939250,-131,50
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939251,-131,51
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939252,-131,52
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939253,-131,53
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939254,-131,54
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939255,-131,55
estate-0x959e104e1a4db6317fa58f8295f586e1a978c297-1769,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907808692994598997625325755510434351493939256,-131,56
