id,price,updatedAt,createdAt,expiresAt,owner,nft,parcel,updatedAt_dt,x,y,parcel_id
0x7342d2fbf05b520afd2985fac3fb5457624033d7a513bb58668cc28ddb121ecf,27979.0,1540234199,1540234199,1669075200.0,0x5b4fd404c33190d8d58a42e8714c773def75d7f0,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907845783772593379917843263342644414228987883', 'x': '-23', 'y': '-21'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907845783772593379917843263342644414228987883', 'x': '-23', 'y': '-21'}",2018-10-22,-23,-21,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907845783772593379917843263342644414228987883
0xf7219bc9d0f69575816e790e6c554e34fe9ba0978d8efad51fa6562af339b09d,10000000.0,1555182518,1555182518,1653084000.0,0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907842380948924170533208629596570096546873416', 'x': '-32', 'y': '72'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907842380948924170533208629596570096546873416', 'x': '-32', 'y': '72'}",2019-04-13,-32,72,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907842380948924170533208629596570096546873416
0x11dc7680a31fec2227388a0728592e28ef24aaa4c8b801aec2494b38d5fdad00,10000000.0,1558294561,1558294561,1704088800.0,0x4a5c04e65a86b49c9783a1e6ad795d0e8fdaeb6b,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834894736851909887012435355206597646221296', 'x': '-55', 'y': '-16'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834894736851909887012435355206597646221296', 'x': '-55', 'y': '-16'}",2019-05-19,-55,-16,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834894736851909887012435355206597646221296
0x339f6a367908324629e85ca421466d8a66a433f984e5b7204efade6507023f30,90210.0,1570853465,1570853465,1704042000.0,0x288010917743ab792c491e6c6653f8c2445174bf,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-17354400712967861636632104979020178784145', 'x': '50', 'y': '-111'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-17354400712967861636632104979020178784145', 'x': '50', 'y': '-111'}",2019-10-12,50,-111,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-17354400712967861636632104979020178784145
0xa4768e8b7647947a3f8dcffb744916642516af01473556eb38c9e364a7ece219,50000000.0,1580932887,1580932887,1678204800.0,0x32c909157c5889ed6890da21055e4cea8ea91a1c,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-1701411834604692317316873037158841057248', 'x': '4', 'y': '-32'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-1701411834604692317316873037158841057248', 'x': '4', 'y': '-32'}",2020-02-05,4,-32,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-1701411834604692317316873037158841057248
0x30fb38091e5075e65cf80c6e107f91d2d4ace058cbf09f10f84537043f8bf4c2,799999.9999999999,1581828629,1581828629,1710716400.0,0xd20ccedd4a59113d80f7b2bda94bbd988ba7cd6b,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-20076659648335369344339101838474324475772', 'x': '58', 'y': '-132'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-20076659648335369344339101838474324475772', 'x': '58', 'y': '-132'}",2020-02-16,58,-132,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-20076659648335369344339101838474324475772
0xfeac086d87c42ed43cc393b023bbe8fdd4bb602230f10cb1f6b207299932a1d2,5888888.0,1581955090,1581955090,1691193600.0,0xce8f23b29bd4693135503c5703099ec1c93a7f9a,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10548753374549092367364612830384814555147', 'x': '31', 'y': '11'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10548753374549092367364612830384814555147', 'x': '31', 'y': '11'}",2020-02-17,31,11,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10548753374549092367364612830384814555147
0x8f455d16df1e596e12a2a330aab6776b821c5885b91680abeb06ad7bded81a35,120000.0,1582015972,1582015972,1679184000.0,0xd20ccedd4a59113d80f7b2bda94bbd988ba7cd6b,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907818220900872783902302729999442441003859878', 'x': '-104', 'y': '-90'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907818220900872783902302729999442441003859878', 'x': '-104', 'y': '-90'}",2020-02-18,-104,-90,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907818220900872783902302729999442441003859878
0x4d6a437d93626f207287018e13eff6b686caf3d865040af0404253b56710a46b,588888.0,1584027771,1584027771,1739548800.0,0xce8f23b29bd4693135503c5703099ec1c93a7f9a,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10208471007628153903901238222953046343691', 'x': '30', 'y': '11'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10208471007628153903901238222953046343691', 'x': '30', 'y': '11'}",2020-03-12,30,11,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10208471007628153903901238222953046343691
0xbe91aeb51002be863e0b22e40552db12e174226cdb19868dd15f55eb4746e86e,30000.0,1591732660,1591732660,1657400400.0,0x83b7b6f360a9895d163ea797d9b939b9173b292a,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-49340943203536077202189318077606390661027', 'x': '144', 'y': '-93'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-49340943203536077202189318077606390661027', 'x': '144', 'y': '-93'}",2020-06-09,144,-93,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-49340943203536077202189318077606390661027
0x04c65aa659f5021ff8f64672415a1f7ab8ccc29e9bb07cd41897be87868fa71f,32000.0,1592163724,1592163724,1728864000.0,0x6cdbf40df984913ad01cd6a06160637462786c04,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907839318407621882087037459225103210632970130', 'x': '-42', 'y': '-110'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907839318407621882087037459225103210632970130', 'x': '-42', 'y': '-110'}",2020-06-14,-42,-110,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907839318407621882087037459225103210632970130
0x1180b89b60c1328425c8776e672b664770c4eb8d0f4ea58e971003f1484dc8fd,180000.0,1597818541,1597818541,6328798261200.0,0x9709173ed6f194a953a77204359dbfd0e88a54d0,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907847144902061063671697116841074141301833707', 'x': '-19', 'y': '-21'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907847144902061063671697116841074141301833707', 'x': '-19', 'y': '-21'}",2020-08-19,-19,-21,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907847144902061063671697116841074141301833707
0x42ff46da6fed94794d2292f3020e98242176b04d502d38161a4295582321feca,49999.99999999999,1601296347,1601296347,1666915200.0,0x97d2fc9eaf01a12010fbf864afdcba88040fa4fc,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907826727960045807363889314364628235209146296', 'x': '-79', 'y': '-72'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907826727960045807363889314364628235209146296', 'x': '-79', 'y': '-72'}",2020-09-28,-79,-72,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907826727960045807363889314364628235209146296
0xac051ee22c7e1e592a15ff570ce59c87c021b82b8136f5c73b1dd75f38c79aed,40000.0,1609202255,1609202255,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10889035741470030830827987437816582766681', 'x': '32', 'y': '89'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10889035741470030830827987437816582766681', 'x': '32', 'y': '89'}",2020-12-29,32,89,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-10889035741470030830827987437816582766681
0xfb0199d87fc62742c726b0d2412890d458fba8ff85217f38c26489bbf6189879,40000.0,1609202330,1609202330,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11909882842232846221218111260111887401049', 'x': '35', 'y': '89'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11909882842232846221218111260111887401049', 'x': '35', 'y': '89'}",2020-12-29,35,89,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11909882842232846221218111260111887401049
0x37d6e4614a34993e22b242c42691afef252fd0bd0412d869acfdb00cf7b48010,40000.0,1609202795,1609202795,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-12590447576074723148144860474975423823961', 'x': '37', 'y': '89'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-12590447576074723148144860474975423823961', 'x': '37', 'y': '89'}",2020-12-29,37,89,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-12590447576074723148144860474975423823961
0x087df653bb9e39de704e657945283ab23aba5d347888483172d60291a537bc62,30000.0,1609202912,1609202912,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-14972424144521292392388482726997801304166', 'x': '44', 'y': '102'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-14972424144521292392388482726997801304166', 'x': '44', 'y': '102'}",2020-12-29,44,102,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-14972424144521292392388482726997801304166
0x232b1aee58d508b4a29c8a6c03829ffc84e12e526c5f13f3cc70e1c415664388,65000.0,1609202912,1609202912,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-5444517870735015415413993718908291383183', 'x': '15', 'y': '-113'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-5444517870735015415413993718908291383183', 'x': '15', 'y': '-113'}",2020-12-29,15,-113,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-5444517870735015415413993718908291383183
0x439a2e88b1deade16f1fc89ba80cf2592c5c0150b83b14b7869e78a7b436e56d,35000.0,1609202912,1609202912,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-24160048051386630905899597127655543013343', 'x': '70', 'y': '-33'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-24160048051386630905899597127655543013343', 'x': '70', 'y': '-33'}",2020-12-29,70,-33,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-24160048051386630905899597127655543013343
0x5be83f00382e0769d5b90f033d05cedd590199044049e9cd3f24e24af3a904c4,49999.99999999999,1609202912,1609202912,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-14972424144521292392388482726997801304168', 'x': '44', 'y': '104'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-14972424144521292392388482726997801304168', 'x': '44', 'y': '104'}",2020-12-29,44,104,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-14972424144521292392388482726997801304168
0x9966f3e8349e4be534978f0674360a053091c4e02f66bb70af91c753cd480a5b,40000.0,1609202912,1609202912,1737936000.0,0x687db7311f527094e356292abb6d20a804537cd4,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-15652988878363169319315231941861337727079', 'x': '46', 'y': '103'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-15652988878363169319315231941861337727079', 'x': '46', 'y': '103'}",2020-12-29,46,103,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-15652988878363169319315231941861337727079
0x1d8a6e3bc4cfb84ed36f43cb7f07e052fbd697c80aff0b63ffd2094c725caa76,45000.0,1615293324,1615293324,1651968000.0,0x33147f729a18dbed4e2acbb8be1f9a7a48049229,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907849526878629510240941360463326163679313944', 'x': '-11', 'y': '24'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907849526878629510240941360463326163679313944', 'x': '-11', 'y': '24'}",2021-03-09,-11,24,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907849526878629510240941360463326163679313944
0x7024bf3a3a9fb31d00f3f6763cf19c9997cbcdc3f20245b73100a3baf3fba6cb,1000000.0,1615325379,1615325379,1680912000.0,0x13837d83db85951fa982592ea1c85e5659b6f63d,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907842040666557249594745166221962664778661959', 'x': '-33', 'y': '71'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907842040666557249594745166221962664778661959', 'x': '-33', 'y': '71'}",2021-03-09,-33,71,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907842040666557249594745166221962664778661959
0xa909f15a80dc64e914a662a34d9830ba2fdb3631f16aff41f9f4172c8ea57300,30000.0,1615362906,1615362906,1749513600.0,0xd706edca0b5d34d2db3acf92137fb28c97929d87,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907841019819456486779354776098140369474027522', 'x': '-36', 'y': '2'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907841019819456486779354776098140369474027522', 'x': '-36', 'y': '2'}",2021-03-10,-36,2,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907841019819456486779354776098140369474027522
0xd0d8935e786286c704d18fa3fdeccd305a06939807912c1fe34aa0cac159732b,121000.0,1615371179,1615371179,1765497600.0,0x91fb49ec7c1ee4d8b36b4f8476bf4875fdfd4842,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907849867160996431179404823837933595447525401', 'x': '-10', 'y': '25'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907849867160996431179404823837933595447525401', 'x': '-10', 'y': '25'}",2021-03-10,-10,25,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907849867160996431179404823837933595447525401
0xce6a4a6460a4c01f1651c07687513f4f2404406400496977eac6622d9164d624,57999.99999999999,1615371666,1615371666,1765497600.0,0x91fb49ec7c1ee4d8b36b4f8476bf4875fdfd4842,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834214172118068010085508605991734109798430', 'x': '-56', 'y': '30'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834214172118068010085508605991734109798430', 'x': '-56', 'y': '30'}",2021-03-10,-56,30,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834214172118068010085508605991734109798430
0xb67fba5bc755f4696ac773fc7b493896fa365074a5c7ee96d23359d92ae708f7,49999.99999999999,1615371808,1615371808,1766620800.0,0x91fb49ec7c1ee4d8b36b4f8476bf4875fdfd4842,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-8507059173023461586584365185794205286339', 'x': '24', 'y': '-61'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-8507059173023461586584365185794205286339', 'x': '24', 'y': '-61'}",2021-03-10,24,-61,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-8507059173023461586584365185794205286339
0x65c5c4cf37e6abb632be5132a4115a470e863ae924f6dd38aeea4051fe8ef4bf,19000.000000000004,1615463438,1615463438,1670630400.0,0xea49fa28842611987790804272fe674f42877289,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11229318108390969294291362045248350978110', 'x': '33', 'y': '62'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11229318108390969294291362045248350978110', 'x': '33', 'y': '62'}",2021-03-11,33,62,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11229318108390969294291362045248350978110
0x3479bd4bab4a18dd1bd119a07a36ca427ba9c187537ffcfcbc97dd8fe839e129,30000.0,1615463492,1615463492,1670630400.0,0xea49fa28842611987790804272fe674f42877289,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11229318108390969294291362045248350978111', 'x': '33', 'y': '63'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11229318108390969294291362045248350978111', 'x': '33', 'y': '63'}",2021-03-11,33,63,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-11229318108390969294291362045248350978111
0x393c5c1a650c0f68a739a3a9dab27edfc867947d0881a2fc83facb0bff8d0f77,60000.0,1615540288,1615540288,1766707200.0,0x91fb49ec7c1ee4d8b36b4f8476bf4875fdfd4842,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834214172118068010085508605991734109798429', 'x': '-56', 'y': '29'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834214172118068010085508605991734109798429', 'x': '-56', 'y': '29'}",2021-03-12,-56,29,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907834214172118068010085508605991734109798429
0x7f198978a89397e2a4020fd8ea09230dbd5f9c76c43a92999be38ec4414fb693,2000000.0,1615587337,1615587337,1681257600.0,0x3cf27f48d8d3efb36e8c95c086f2b95526895b19,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907832512760283463317768191732954575268741234', 'x': '-61', 'y': '114'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907832512760283463317768191732954575268741234', 'x': '-61', 'y': '114'}",2021-03-12,-61,114,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907832512760283463317768191732954575268741234
0xa4b6445236ea24aaeda1bb23ad827b1aaf349acb99ee1c6597a8fd51ad063beb,28000.0,1615677529,1615677529,1662076800.0,0x941d62bb77f7801acb3f80cb9a2e92e00fad253d,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-6805647338418769269267492148635364229093', 'x': '19', 'y': '-27'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-6805647338418769269267492148635364229093', 'x': '19', 'y': '-27'}",2021-03-13,19,-27,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-6805647338418769269267492148635364229093
0x0fdca8123cd0dce7984aa549a2458d9eda38203b72627fa7b3fb2ea3344137c3,80000.0,1615707113,1615707113,1744502400.0,0xf91167757fed20c5e2afbd12993c690b7eeb0110,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7486212072260646196194241363498900652034', 'x': '22', 'y': '2'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7486212072260646196194241363498900652034', 'x': '22', 'y': '2'}",2021-03-14,22,2,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7486212072260646196194241363498900652034
0x36c745a735af1323a253e1fc29cef2daa12b0bc5e3da112b83d0fbdfda967c72,16000.0,1615709593,1615709593,1702771200.0,0x27688228553c66f2fab62e0ebb0113ceb3b57330,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7826494439181584659657615970930668863576', 'x': '23', 'y': '88'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7826494439181584659657615970930668863576', 'x': '23', 'y': '88'}",2021-03-14,23,88,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7826494439181584659657615970930668863576
0xa665c980215344ed2464365a7d5fa5357e9cc1c01398108fb7a8e6187ec0638e,199999.99999999997,1615735431,1615735431,1741824000.0,0x126ed947de7b84ab29526d35cef99c9b72b285a5,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-2041694201525630780780247644590609268752', 'x': '6', 'y': '16'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-2041694201525630780780247644590609268752', 'x': '6', 'y': '16'}",2021-03-14,6,16,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-2041694201525630780780247644590609268752
0x6deb0d576c096138fca5b5553aa4de16dc22ab0d18eaf9fca18655f18dda9e8b,99999.99999999999,1615735461,1615735461,1741824000.0,0x126ed947de7b84ab29526d35cef99c9b72b285a5,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-4763953136893138488487244504044754960401', 'x': '14', 'y': '17'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-4763953136893138488487244504044754960401', 'x': '14', 'y': '17'}",2021-03-14,14,17,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-4763953136893138488487244504044754960401
0xaad786f3ffb0b41e7f4ff610a8635c55ebbfb0d0c3be723471c1c5859339d89d,150000.0,1615736590,1615736590,1741824000.0,0x126ed947de7b84ab29526d35cef99c9b72b285a5,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-4423670769972200025023869896612986748944', 'x': '13', 'y': '16'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-4423670769972200025023869896612986748944', 'x': '13', 'y': '16'}",2021-03-14,13,16,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-4423670769972200025023869896612986748944
0xa8c7ae1cd2b9de2c3b19bb08b7424e94144e39bda015a316e4a620fa606caf9d,49999.99999999999,1615736704,1615736704,1741824000.0,0x126ed947de7b84ab29526d35cef99c9b72b285a5,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907839998972355723963964385974318074169393218', 'x': '-39', 'y': '66'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907839998972355723963964385974318074169393218', 'x': '-39', 'y': '66'}",2021-03-14,-39,66,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907839998972355723963964385974318074169393218
0x7baf36e2fbba7070e40975c47068f1ace1444142da0b1873ab9aadff7583179d,333333.0,1615838223,1615838223,1713052800.0,0x114838fbe23c728cc4477c16c5c035c0a9b0d9f9,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-9527906273786276976974489008089509920656', 'x': '27', 'y': '-112'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-9527906273786276976974489008089509920656', 'x': '27', 'y': '-112'}",2021-03-15,27,-112,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-9527906273786276976974489008089509920656
0x86498c2af63c1062cbe104beb13d01d13e6712caa9c2f6b41b57adc791834a80,199999.99999999997,1616033550,1616033550,1735516800.0,0x851525e8f6320b66e446bc6c64080c0bee11724b,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907832853042650384256231655107562007036952566', 'x': '-61', 'y': '-10'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907832853042650384256231655107562007036952566', 'x': '-61', 'y': '-10'}",2021-03-18,-61,-10,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907832853042650384256231655107562007036952566
0x7f414dde5a8903ad2a20c1b10b80ffdca92af9727f0daac652688e45485e0f28,15000.0,1616429038,1616429038,1902960000.0,0xc27944ad0eef1c8069d7350c2ec303af788d0ceb,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907838978125254961148573995850495778864758916', 'x': '-42', 'y': '132'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907838978125254961148573995850495778864758916', 'x': '-42', 'y': '132'}",2021-03-22,-42,132,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-115792089237316195423570985008687907838978125254961148573995850495778864758916
0x2c1ab9c600d891af733f1fb55162dbb16c6678c6cf0c656701ff4a98c0d01fb3,99999.99999999999,1616568013,1616568013,1776902400.0,0x94f9218f94f226cc0027f1b840c8f5ce73e9e28d,"{'parcel': {'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7145929705339707732730866756067132440578', 'x': '21', 'y': '2'}}","{'id': 'parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7145929705339707732730866756067132440578', 'x': '21', 'y': '2'}",2021-03-24,21,2,parcel-0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d-7145929705339707732730866756067132440578
